class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
down,0.564062237739563,0.36219507455825806,-0.013941114768385887,0.9999821782112122,0.5605565309524536,0.34706905484199524,-0.0022902810014784336,0.9999774694442749,0.5599587559700012,0.3465288579463959,-0.0023660208098590374,0.999971330165863,0.5592488050460815,0.3460783362388611,-0.0023657132405787706,0.9999825954437256,0.558817982673645,0.3476003408432007,-0.03182659298181534,0.9999904632568359,0.5571343302726746,0.34762027859687805,-0.03184831142425537,0.9999895691871643,0.5553027391433716,0.34777531027793884,-0.031845372170209885,0.999991774559021,0.5481892824172974,0.3529977798461914,0.05075964331626892,0.9999710321426392,0.5435623526573181,0.35569941997528076,-0.07873784750699997,0.9999874234199524,0.5609255433082581,0.37690383195877075,0.008555957116186619,0.9999494552612305,0.5584019422531128,0.3780224621295929,-0.028647344559431076,0.9999621510505676,0.5445102453231812,0.42788165807724,0.1343362033367157,0.9998360872268677,0.5331995487213135,0.45075565576553345,-0.14663806557655334,0.9999449849128723,0.5923803448677063,0.4453079104423523,0.16319365799427032,0.573760449886322,0.5906976461410522,0.5181601047515869,-0.17362818121910095,0.9936655759811401,0.6353870630264282,0.44855767488479614,0.06808127462863922,0.6807587146759033,0.6346556544303894,0.46718889474868774,-0.10233290493488312,0.9807162284851074,0.6443269848823547,0.4523811638355255,0.054076433181762695,0.6789208650588989,0.6456996202468872,0.46350526809692383,-0.12054827064275742,0.9680038094520569,0.6431797742843628,0.4496859312057495,0.03446398302912712,0.6947745084762573,0.6433810591697693,0.45665600895881653,-0.11484114080667496,0.9652003049850464,0.6396052837371826,0.449612557888031,0.05484125018119812,0.7108402848243713,0.6391384601593018,0.45673269033432007,-0.09704016149044037,0.9499902129173279,0.5151029825210571,0.6422569751739502,0.09147010743618011,0.9999018907546997,0.5242366790771484,0.653830885887146,-0.09159506857395172,0.9999500513076782,0.4755949378013611,0.7730401754379272,0.1168903261423111,0.9925267100334167,0.6201251745223999,0.6478838324546814,-0.06767039746046066,0.9978850483894348,0.3859933018684387,0.7373916506767273,0.1533849835395813,0.9870343208312988,0.6234512329101562,0.8065376877784729,-0.008349337615072727,0.9980170726776123,0.368818998336792,0.7266247272491455,0.1600920408964157,0.9883500337600708,0.6121818423271179,0.8350942134857178,-0.002037412254139781,0.9949387311935425,0.3864900469779968,0.788028359413147,0.16383959352970123,0.9781926274299622,0.6629555821418762,0.8297557234764099,0.005955193191766739,0.9937586188316345
down,0.5647914409637451,0.357732355594635,-0.024168673902750015,0.9999827146530151,0.5607922673225403,0.34269392490386963,-0.01272883266210556,0.9999786615371704,0.5602699518203735,0.3422519564628601,-0.012803955003619194,0.999973475933075,0.5596454739570618,0.34198302030563354,-0.012804931029677391,0.9999837279319763,0.5589284300804138,0.3434218466281891,-0.04282573610544205,0.9999908804893494,0.557207465171814,0.34378454089164734,-0.0428558848798275,0.9999901056289673,0.5552478432655334,0.3443675935268402,-0.04284874349832535,0.9999921917915344,0.5483591556549072,0.3508318066596985,0.040168341249227524,0.9999734163284302,0.5435035824775696,0.35367289185523987,-0.09166061133146286,0.999988317489624,0.5622594952583313,0.3735634684562683,-0.00179178430698812,0.9999520182609558,0.559571385383606,0.3749333620071411,-0.03970480337738991,0.9999634027481079,0.5442572832107544,0.4292702078819275,0.12463703006505966,0.9998489022254944,0.5343708992004395,0.4522833228111267,-0.15472356975078583,0.9999464154243469,0.5913923978805542,0.44892755150794983,0.15198108553886414,0.5432940125465393,0.5905309915542603,0.5233227610588074,-0.17269228398799896,0.993381679058075,0.6342827677726746,0.4510568380355835,0.055545441806316376,0.6518215537071228,0.633886456489563,0.46874648332595825,-0.09255832433700562,0.9786779880523682,0.6433571577072144,0.452955037355423,0.04156015068292618,0.6473736763000488,0.6456560492515564,0.46379321813583374,-0.1094375029206276,0.9644156098365784,0.6419350504875183,0.45060208439826965,0.02268141321837902,0.66499924659729,0.64295893907547,0.4570925831794739,-0.10452581942081451,0.9613327383995056,0.6381829380989075,0.4512609839439392,0.04254996404051781,0.6835819482803345,0.6383336782455444,0.458013117313385,-0.08741487562656403,0.9452167749404907,0.5156327486038208,0.6440070867538452,0.09051577746868134,0.9998966455459595,0.525489091873169,0.6552655696868896,-0.09062519669532776,0.9999470710754395,0.4747386872768402,0.7742500901222229,0.11924891173839569,0.9920101761817932,0.621405303478241,0.6470967531204224,-0.06368439644575119,0.9978728294372559,0.3856229782104492,0.7375672459602356,0.14478006958961487,0.986567497253418,0.6232324242591858,0.8062009811401367,-0.010312387719750404,0.9978599548339844,0.3682538866996765,0.7256770730018616,0.1500367522239685,0.9881283640861511,0.611823558807373,0.8350949883460999,-0.004813574720174074,0.9945619106292725,0.3859840929508209,0.7878656983375549,0.14983637630939484,0.977981448173523,0.6629173159599304,0.8301630020141602,0.002162569435313344,0.9933942556381226
down,0.5649571418762207,0.36207422614097595,-0.03188538923859596,0.9999792575836182,0.5610074996948242,0.34695661067962646,-0.020692914724349976,0.9999738335609436,0.560452938079834,0.34646502137184143,-0.02076639235019684,0.9999672770500183,0.5597834587097168,0.34608379006385803,-0.020770978182554245,0.9999805092811584,0.5593417882919312,0.34759509563446045,-0.05050025135278702,0.9999892711639404,0.557665228843689,0.3477330207824707,-0.05052744224667549,0.9999882578849792,0.5556910037994385,0.34804990887641907,-0.050525564700365067,0.9999906420707703,0.5483656525611877,0.3539142608642578,0.032731302082538605,0.999968409538269,0.5440753102302551,0.3569297790527344,-0.09777310490608215,0.99998539686203,0.5621193647384644,0.37679964303970337,-0.009048676118254662,0.9999414086341858,0.5595908164978027,0.3780784606933594,-0.04658300429582596,0.9999549984931946,0.5442898869514465,0.42986851930618286,0.11810624599456787,0.9998403191566467,0.5334731936454773,0.45441797375679016,-0.16034719347953796,0.9999388456344604,0.5921266078948975,0.44861289858818054,0.1485220044851303,0.5884383916854858,0.5906303524971008,0.5231279730796814,-0.18515366315841675,0.9930016398429871,0.6352196931838989,0.45314866304397583,0.057362668216228485,0.7058751583099365,0.6352839469909668,0.4715728461742401,-0.1203102320432663,0.9798357486724854,0.6441868543624878,0.45537465810775757,0.04451065510511398,0.7011264562606812,0.6465133428573608,0.4662995934486389,-0.14027056097984314,0.9672218561172485,0.6430443525314331,0.45334020256996155,0.02497011050581932,0.7163362503051758,0.6439324617385864,0.45981839299201965,-0.13438089191913605,0.9642987847328186,0.6393231153488159,0.4539397060871124,0.04451829567551613,0.7299929261207581,0.6395769119262695,0.46062421798706055,-0.11521921306848526,0.9479527473449707,0.5144170522689819,0.6443677544593811,0.09154096245765686,0.9999088048934937,0.5232798457145691,0.6563015580177307,-0.09166011959314346,0.9999514222145081,0.47503381967544556,0.7751156091690063,0.12065993249416351,0.9934824705123901,0.6190919876098633,0.6474247574806213,-0.07313348352909088,0.9981350302696228,0.38606366515159607,0.7382895350456238,0.15276162326335907,0.9876943230628967,0.6229426860809326,0.8071852922439575,-0.014921428635716438,0.9981347918510437,0.3686814606189728,0.7271234393119812,0.15864498913288116,0.9890572428703308,0.6117455959320068,0.835352897644043,-0.008961526677012444,0.995256245136261,0.3857541084289551,0.7879319190979004,0.15862245857715607,0.9776630401611328,0.6627856492996216,0.8290345072746277,-0.004812523256987333,0.993743896484375
down,0.5655622482299805,0.361470103263855,-0.045839399099349976,0.9999780058860779,0.5622926354408264,0.3459326922893524,-0.03702022135257721,0.9999704957008362,0.5617069005966187,0.34533146023750305,-0.037085603922605515,0.9999624490737915,0.5609724521636963,0.3446926176548004,-0.03709658607840538,0.9999774098396301,0.5605632066726685,0.3465881049633026,-0.0661267638206482,0.9999871850013733,0.5588042736053467,0.34655454754829407,-0.0661453902721405,0.999985933303833,0.556877851486206,0.346511572599411,-0.06613730639219284,0.9999889731407166,0.5488542318344116,0.3502644896507263,0.013217924162745476,0.9999619722366333,0.5451162457466125,0.35271427035331726,-0.11521147191524506,0.9999821186065674,0.5618274211883545,0.37643951177597046,-0.023474741727113724,0.9999387264251709,0.5594195127487183,0.37725621461868286,-0.06032438203692436,0.9999536275863647,0.5423341989517212,0.42601487040519714,0.09901945292949677,0.9998353719711304,0.5309224128723145,0.44874119758605957,-0.16702578961849213,0.9999330043792725,0.59180748462677,0.4506012499332428,0.13931697607040405,0.5991750955581665,0.5905004739761353,0.5206265449523926,-0.20124658942222595,0.9920331239700317,0.637112021446228,0.4478224515914917,0.049561284482479095,0.7242012619972229,0.6364458203315735,0.46957847476005554,-0.15257206559181213,0.9814164042472839,0.6463879942893982,0.4483322501182556,0.03620079904794693,0.7183334827423096,0.6484753489494324,0.46259361505508423,-0.17525455355644226,0.9700039029121399,0.6454373598098755,0.44425031542778015,0.01572575606405735,0.7338961362838745,0.6467140913009644,0.45448821783065796,-0.16734163463115692,0.9669137597084045,0.6416860818862915,0.4456169903278351,0.036520130932331085,0.7454149127006531,0.6422063112258911,0.4558964669704437,-0.14728637039661407,0.9501308798789978,0.5131098031997681,0.6381006836891174,0.08802025765180588,0.9998839497566223,0.5212737321853638,0.6514433026313782,-0.08818947523832321,0.9999369382858276,0.4728327691555023,0.7681815028190613,0.11389708518981934,0.9911798238754272,0.6193684935569763,0.6489444971084595,-0.06201351806521416,0.9976596832275391,0.38378509879112244,0.738904595375061,0.15683859586715698,0.9842135906219482,0.6231504082679749,0.8100367784500122,0.0027791743632405996,0.9981377720832825,0.36538174748420715,0.7296835780143738,0.16434833407402039,0.9870358109474182,0.6128968596458435,0.835821270942688,0.009763609617948532,0.9955174922943115,0.385231077671051,0.7882026433944702,0.1698310673236847,0.9702251553535461,0.6633473038673401,0.8298771381378174,0.02027137205004692,0.9933513402938843
down,0.5678101181983948,0.3669053316116333,-0.055104129016399384,0.9999796152114868,0.5644633769989014,0.3504847586154938,-0.04580888897180557,0.9999728798866272,0.5638688802719116,0.3499387204647064,-0.04586871713399887,0.9999653100967407,0.5631107687950134,0.34937119483947754,-0.0458756759762764,0.9999793767929077,0.5627358555793762,0.3512733578681946,-0.07546137273311615,0.9999883770942688,0.5610381960868835,0.35136404633522034,-0.07548511028289795,0.9999872446060181,0.5591235160827637,0.35145366191864014,-0.07547755539417267,0.9999901652336121,0.5510915517807007,0.355107843875885,0.006558510474860668,0.9999645948410034,0.5475446581840515,0.3577882945537567,-0.12381918728351593,0.9999836087226868,0.5638425350189209,0.3817681670188904,-0.032007358968257904,0.9999421238899231,0.5614307522773743,0.38246405124664307,-0.069471076130867,0.9999568462371826,0.5439069271087646,0.4309779703617096,0.09442251175642014,0.9998362064361572,0.5342785120010376,0.4557100534439087,-0.1787903904914856,0.9999405741691589,0.5924336314201355,0.45576557517051697,0.12812753021717072,0.5784536004066467,0.5917277932167053,0.5334193110466003,-0.20867745578289032,0.9926422834396362,0.6370164155960083,0.46013858914375305,0.04300819709897041,0.7059552073478699,0.6381798386573792,0.4788816273212433,-0.15866878628730774,0.9829233884811401,0.6463785171508789,0.46259358525276184,0.030272800475358963,0.7070314884185791,0.650222897529602,0.4735056161880493,-0.18169823288917542,0.9727178812026978,0.6446871757507324,0.45860984921455383,0.009404843673110008,0.7232515215873718,0.6484689712524414,0.46623480319976807,-0.1749212145805359,0.9700042009353638,0.6408333778381348,0.4592386782169342,0.02995295822620392,0.7358222007751465,0.6437979936599731,0.4673592448234558,-0.15379337966442108,0.9545055627822876,0.5134388208389282,0.6413513422012329,0.08914440870285034,0.9998864531517029,0.522274374961853,0.6543705463409424,-0.08932102471590042,0.999939501285553,0.47315293550491333,0.7708885073661804,0.1096390038728714,0.9915270209312439,0.6195076704025269,0.6475427150726318,-0.06484297662973404,0.9977856278419495,0.3836609721183777,0.7371318340301514,0.1464947611093521,0.9865520000457764,0.6228697299957275,0.8092554807662964,-0.007323456462472677,0.9983327388763428,0.36595427989959717,0.7265753149986267,0.15350621938705444,0.9887529611587524,0.6117834448814392,0.8355915546417236,-0.0010981756495311856,0.9958621859550476,0.3829960227012634,0.7866505980491638,0.15740808844566345,0.9748772382736206,0.6623803973197937,0.8300890326499939,0.007541506551206112,0.9940516948699951
down,0.5652991533279419,0.3631278872489929,-0.05062189698219299,0.9999783039093018,0.5615593194961548,0.3478858470916748,-0.041306398808956146,0.9999712705612183,0.5609037280082703,0.3473201096057892,-0.04136655107140541,0.9999631643295288,0.5600946545600891,0.34674060344696045,-0.04137392342090607,0.9999780058860779,0.5599508881568909,0.3487299084663391,-0.07028969377279282,0.9999878406524658,0.55826336145401,0.3489379584789276,-0.07032133638858795,0.9999867081642151,0.5564428567886353,0.34911710023880005,-0.0703042596578598,0.9999898076057434,0.5484778881072998,0.35295888781547546,0.011378969997167587,0.9999624490737915,0.5446929335594177,0.35639429092407227,-0.11599540710449219,0.9999830722808838,0.5617875456809998,0.37796545028686523,-0.02756001427769661,0.9999366998672485,0.5595502257347107,0.3790702521800995,-0.06417245417833328,0.9999537467956543,0.5408934354782104,0.4289657473564148,0.10097304731607437,0.9998176693916321,0.534810483455658,0.45398107171058655,-0.17098014056682587,0.9999357461929321,0.5909661054611206,0.451818585395813,0.13265866041183472,0.5382242798805237,0.5919913649559021,0.5244247913360596,-0.19500866532325745,0.9921215772628784,0.636077344417572,0.45255792140960693,0.041997093707323074,0.6690075397491455,0.6375967264175415,0.4739604592323303,-0.13297566771507263,0.9796407222747803,0.6452630162239075,0.45534172654151917,0.03086414933204651,0.6745995283126831,0.6496835350990295,0.46825382113456726,-0.15479932725429535,0.9676550030708313,0.6444041132926941,0.45149511098861694,0.010530789382755756,0.6925209164619446,0.6477106809616089,0.4605906307697296,-0.14740702509880066,0.964621901512146,0.6406503915786743,0.45211654901504517,0.029151925817131996,0.7068079710006714,0.6431040167808533,0.46143168210983276,-0.12771673500537872,0.9473326802253723,0.5116136074066162,0.6406357884407043,0.08902541548013687,0.9998829960823059,0.5230776071548462,0.6528543829917908,-0.08919712901115417,0.999939501285553,0.47328025102615356,0.7707424759864807,0.11111868917942047,0.9922571778297424,0.6187755465507507,0.6486411094665527,-0.06310717761516571,0.997839093208313,0.3839223086833954,0.7379437685012817,0.15410812199115753,0.9859045147895813,0.6230250000953674,0.8089892268180847,0.0030589625239372253,0.9982699155807495,0.3659105896949768,0.7282204627990723,0.1619393676519394,0.9879694581031799,0.6121194958686829,0.8349881768226624,0.00985443964600563,0.9956703186035156,0.38403934240341187,0.7882325649261475,0.16725337505340576,0.9730647802352905,0.662639319896698,0.829610288143158,0.02175639197230339,0.9937108159065247
down,0.5683655738830566,0.36709412932395935,-0.055529672652482986,0.9999789595603943,0.5649725794792175,0.35126203298568726,-0.04613478109240532,0.9999727010726929,0.5643228888511658,0.350694864988327,-0.046196483075618744,0.9999651908874512,0.5635578632354736,0.35013851523399353,-0.04620920866727829,0.9999790191650391,0.5634194612503052,0.3518073260784149,-0.07560823112726212,0.9999883770942688,0.5617332458496094,0.3518747389316559,-0.07563643157482147,0.9999871253967285,0.5598026514053345,0.35211119055747986,-0.07562544196844101,0.9999900460243225,0.5519236326217651,0.3562840223312378,0.005393632687628269,0.9999643564224243,0.5477056503295898,0.35953518748283386,-0.1241743415594101,0.9999836087226868,0.5650336742401123,0.3816641569137573,-0.03270672634243965,0.9999393820762634,0.5625696182250977,0.3828539252281189,-0.0699603483080864,0.999955415725708,0.542699933052063,0.4321078062057495,0.09356249123811722,0.9998260140419006,0.537758469581604,0.45970597863197327,-0.17975105345249176,0.9999393224716187,0.5925953388214111,0.45861563086509705,0.1311190277338028,0.5253212451934814,0.5935307741165161,0.533257246017456,-0.2051742970943451,0.9918838739395142,0.6379444003105164,0.46180063486099243,0.04388433322310448,0.6603923439979553,0.6403519511222839,0.48377788066864014,-0.15216991305351257,0.9806906580924988,0.6468262672424316,0.4625761806964874,0.03143879026174545,0.6680338382720947,0.6517062783241272,0.47640347480773926,-0.1743844747543335,0.9696866869926453,0.645370602607727,0.4595884680747986,0.010130688548088074,0.6864205002784729,0.6492654085159302,0.4691206216812134,-0.16689130663871765,0.9669004678726196,0.6415309906005859,0.4609854519367218,0.030455002561211586,0.7017865180969238,0.6448882818222046,0.47055843472480774,-0.14655062556266785,0.9507961869239807,0.5134385824203491,0.6438273191452026,0.08909805119037628,0.9999003410339355,0.523391842842102,0.6554077863693237,-0.08927016705274582,0.9999455809593201,0.4732385575771332,0.7733397483825684,0.11089930683374405,0.9925394654273987,0.6195322871208191,0.6469430923461914,-0.06440933793783188,0.9977980256080627,0.38390806317329407,0.738545298576355,0.15365956723690033,0.9872004985809326,0.6233211755752563,0.8068456053733826,-0.0029122482519596815,0.9983751773834229,0.3668575882911682,0.7269474267959595,0.161339670419693,0.9892159104347229,0.6128991842269897,0.8355462551116943,0.004048112779855728,0.9959259629249573,0.3820555806159973,0.787968635559082,0.16496902704238892,0.975639283657074,0.6630694270133972,0.8285161256790161,0.015733923763036728,0.9941501021385193
down,0.5689368844032288,0.3457203209400177,-0.059526920318603516,0.9999780058860779,0.5654664635658264,0.33022341132164,-0.05037589743733406,0.9999707937240601,0.5648453235626221,0.32952553033828735,-0.05040578171610832,0.9999630451202393,0.5640823245048523,0.3287963569164276,-0.05040542036294937,0.9999774098396301,0.5637887120246887,0.33125266432762146,-0.08013574779033661,0.9999868273735046,0.5620881915092468,0.3313753008842468,-0.08016210794448853,0.9999855756759644,0.5602272152900696,0.3314493000507355,-0.08015349507331848,0.9999890327453613,0.5524637699127197,0.33519887924194336,0.004501286428421736,0.9999604821205139,0.5485028028488159,0.3385620713233948,-0.1273544877767563,0.9999826550483704,0.5653486251831055,0.3604104220867157,-0.03574810177087784,0.9999356865882874,0.5630080103874207,0.3612082302570343,-0.07362420856952667,0.9999533295631409,0.5451245307922363,0.41571366786956787,0.09468142688274384,0.999795138835907,0.5379983186721802,0.4385649263858795,-0.18478858470916748,0.9999339580535889,0.5945326089859009,0.44096553325653076,0.11115428060293198,0.4721168875694275,0.5941319465637207,0.513084352016449,-0.20090842247009277,0.991837739944458,0.6398550271987915,0.4409610629081726,-0.00672271940857172,0.5894257426261902,0.6418694257736206,0.46114370226860046,-0.125468909740448,0.9792068600654602,0.6479132175445557,0.44050469994544983,-0.0234513022005558,0.599442183971405,0.6528404951095581,0.4536120891571045,-0.14639119803905487,0.9669103026390076,0.6469875574111938,0.43746867775917053,-0.04291455075144768,0.620672345161438,0.6508709788322449,0.4467158317565918,-0.1398317515850067,0.9637207388877869,0.6435273885726929,0.43945202231407166,-0.020262336358428,0.642733097076416,0.6466580629348755,0.44870585203170776,-0.1199783906340599,0.9464969038963318,0.510591447353363,0.6275017857551575,0.09112253040075302,0.9998565912246704,0.5208977460861206,0.63960862159729,-0.09130706638097763,0.9999210834503174,0.47092580795288086,0.7549688816070557,0.11190414428710938,0.989287257194519,0.6186715960502625,0.6451523900032043,-0.06515650451183319,0.9972215294837952,0.3791303336620331,0.7357607483863831,0.1602524220943451,0.9842571020126343,0.6233589053153992,0.8068698644638062,0.00782599113881588,0.9981778860092163,0.3622625172138214,0.7286921143531799,0.16799142956733704,0.9874139428138733,0.6152269244194031,0.8348771929740906,0.01578836515545845,0.9956802725791931,0.3814060389995575,0.7894850969314575,0.17054536938667297,0.9713534116744995,0.6637723445892334,0.8294292092323303,0.0236049834638834,0.993536651134491
down,0.5662966966629028,0.36609145998954773,-0.053129859268665314,0.9999820590019226,0.5624979734420776,0.3506206274032593,-0.043120138347148895,0.9999759197235107,0.5618958473205566,0.3500918447971344,-0.0431828610599041,0.9999697804450989,0.5611625909805298,0.3495933413505554,-0.043191779404878616,0.9999815821647644,0.5606556534767151,0.3514980673789978,-0.07266382873058319,0.9999895691871643,0.5588998198509216,0.35168740153312683,-0.07269638776779175,0.9999887943267822,0.5569555759429932,0.35190096497535706,-0.0726800486445427,0.9999914169311523,0.5496277809143066,0.35583505034446716,0.010443484410643578,0.9999672770500183,0.5447701215744019,0.3589576780796051,-0.1213783472776413,0.9999856352806091,0.5630497932434082,0.38085201382637024,-0.02962673082947731,0.9999433755874634,0.560692310333252,0.3821212351322174,-0.06700760126113892,0.9999583959579468,0.5421202182769775,0.4304296374320984,0.100661501288414,0.9998184442520142,0.5369966626167297,0.4582303464412689,-0.17758214473724365,0.9999420642852783,0.5922991037368774,0.4540659487247467,0.13795438408851624,0.5460959076881409,0.5940335988998413,0.5278095602989197,-0.2010597437620163,0.9923557639122009,0.6378637552261353,0.4552212953567505,0.04825834184885025,0.6696786880493164,0.6397061347961426,0.47667229175567627,-0.13723382353782654,0.9799783229827881,0.6465110182762146,0.45513877272605896,0.03551919013261795,0.6724956631660461,0.6511326432228088,0.4687894284725189,-0.157443568110466,0.9682469964027405,0.6453233957290649,0.45255106687545776,0.014477573335170746,0.6901583075523376,0.648472249507904,0.46144357323646545,-0.1508181393146515,0.9652512073516846,0.6417757272720337,0.45435625314712524,0.0349302776157856,0.705825924873352,0.6441318988800049,0.4630972445011139,-0.13190196454524994,0.9488378167152405,0.5121046900749207,0.6437411308288574,0.09022851288318634,0.9998993277549744,0.5239161849021912,0.6562740802764893,-0.09040336310863495,0.9999464154243469,0.472456693649292,0.7715984582901001,0.11334533989429474,0.9929686188697815,0.6196931600570679,0.6485736966133118,-0.06349800527095795,0.9979673027992249,0.3846798539161682,0.7367620468139648,0.15945781767368317,0.9880428910255432,0.6233371496200562,0.8069841861724854,0.0028226629365235567,0.9984862804412842,0.36717239022254944,0.7273240685462952,0.1676938831806183,0.9899138808250427,0.6119362115859985,0.8356075882911682,0.00974460318684578,0.9961757063865662,0.3816162347793579,0.7874096632003784,0.17204877734184265,0.9766388535499573,0.6625181436538696,0.8304834365844727,0.016805429011583328,0.994359016418457
down,0.5669651031494141,0.3690101206302643,-0.051934294402599335,0.9999831318855286,0.5634675025939941,0.35269057750701904,-0.04221766069531441,0.9999783039093018,0.5629599094390869,0.35212960839271545,-0.0422821119427681,0.9999728202819824,0.5623308420181274,0.35163554549217224,-0.0422944650053978,0.9999833703041077,0.5616487264633179,0.3534766733646393,-0.07176395505666733,0.9999908804893494,0.5599172711372375,0.3537120521068573,-0.07179458439350128,0.9999901652336121,0.5579105019569397,0.3539547920227051,-0.07177894562482834,0.999992311000824,0.5510552525520325,0.3586650788784027,0.01029029581695795,0.9999710917472839,0.5463736057281494,0.3620612323284149,-0.11851765215396881,0.9999873638153076,0.5638673305511475,0.38377439975738525,-0.02896721102297306,0.9999476075172424,0.5611941814422607,0.38519129157066345,-0.06634674221277237,0.9999611973762512,0.5439532995223999,0.43231379985809326,0.10013780742883682,0.9998319745063782,0.5392842292785645,0.4588426351547241,-0.1771453320980072,0.999946117401123,0.5938819050788879,0.45240873098373413,0.13624659180641174,0.531089723110199,0.5948843359947205,0.5286380052566528,-0.19781772792339325,0.9928614497184753,0.638498067855835,0.4572509229183197,0.047064609825611115,0.6457082629203796,0.6414008140563965,0.47821107506752014,-0.13698863983154297,0.979223370552063,0.6464268565177917,0.4566955864429474,0.03440447896718979,0.6496356129646301,0.6515607237815857,0.4701598584651947,-0.1578531265258789,0.9662984013557434,0.6454278230667114,0.4549422860145569,0.013454161584377289,0.667742133140564,0.6491522789001465,0.46335694193840027,-0.1510363519191742,0.9632596969604492,0.642178475856781,0.4566982388496399,0.033702872693538666,0.6845278143882751,0.6452596783638,0.4649854898452759,-0.13184961676597595,0.946918785572052,0.5124346017837524,0.6443188190460205,0.0899941623210907,0.9999096393585205,0.5239316821098328,0.656586229801178,-0.09019643068313599,0.9999522566795349,0.47313737869262695,0.7730885744094849,0.11253859102725983,0.9931567311286926,0.6191561222076416,0.6485370397567749,-0.06361078470945358,0.9979912638664246,0.3848676383495331,0.7385173439979553,0.15975849330425262,0.988627552986145,0.6230176091194153,0.8075402975082397,0.005039985291659832,0.9984917044639587,0.3674972951412201,0.7270016074180603,0.16743937134742737,0.9900937676429749,0.6119439005851746,0.8358178734779358,0.01223156787455082,0.9960922598838806,0.3825010657310486,0.787992537021637,0.17234274744987488,0.978334903717041,0.6623769402503967,0.8299948573112488,0.019866326823830605,0.9946097135543823
down,0.568403959274292,0.33934861421585083,-0.0580451600253582,0.9999791979789734,0.5649917721748352,0.32369014620780945,-0.04853571578860283,0.9999721050262451,0.5644415616989136,0.3229933977127075,-0.04857154190540314,0.9999646544456482,0.5637699961662292,0.3222981095314026,-0.04856998845934868,0.9999786019325256,0.5632356405258179,0.32479020953178406,-0.07831329107284546,0.9999876618385315,0.5615231394767761,0.32498061656951904,-0.07833327353000641,0.9999865293502808,0.5595957040786743,0.32510948181152344,-0.07832125574350357,0.9999897480010986,0.5524103045463562,0.3284280598163605,0.005627081263810396,0.999961256980896,0.5480978488922119,0.33208170533180237,-0.12608449161052704,0.9999832510948181,0.5648857355117798,0.3542726933956146,-0.03478272631764412,0.9999350905418396,0.5623648166656494,0.35540154576301575,-0.072602279484272,0.9999528527259827,0.5462199449539185,0.4103814363479614,0.09584858268499374,0.9997849464416504,0.5364291667938232,0.4310925304889679,-0.18334254622459412,0.9999362230300903,0.5944272875785828,0.4343000054359436,0.10891878604888916,0.4780093729496002,0.5943484306335449,0.503772497177124,-0.19399133324623108,0.99195396900177,0.6396180987358093,0.43211525678634644,-0.01202312856912613,0.5819200873374939,0.6404954791069031,0.45262348651885986,-0.11405762284994125,0.9772222638130188,0.6481704115867615,0.4335829019546509,-0.0305869672447443,0.5922656655311584,0.6524426341056824,0.44670435786247253,-0.1339680701494217,0.9637013673782349,0.6477466225624084,0.43089136481285095,-0.049962423741817474,0.6134346127510071,0.6509858965873718,0.43957412242889404,-0.1283542811870575,0.9601058959960938,0.6442534923553467,0.4321548044681549,-0.02588329091668129,0.6370658874511719,0.6464192867279053,0.4409893751144409,-0.10877444595098495,0.9422610402107239,0.5127760171890259,0.6222033500671387,0.09099125117063522,0.9998551607131958,0.5190908908843994,0.6346673369407654,-0.09113079309463501,0.9999232292175293,0.47075334191322327,0.7513236999511719,0.11494070291519165,0.9883216619491577,0.6185889840126038,0.6440387964248657,-0.06265062093734741,0.9969896674156189,0.37842148542404175,0.7343477606773376,0.147552028298378,0.9844099879264832,0.6232495903968811,0.807649552822113,0.010506026446819305,0.9980672597885132,0.3614705204963684,0.7279843091964722,0.1554325819015503,0.98722243309021,0.6149166822433472,0.8353024125099182,0.018009450286626816,0.9955241084098816,0.3768160045146942,0.7873786091804504,0.15745899081230164,0.9731681942939758,0.6635161638259888,0.8297842144966125,0.02382880449295044,0.9936026334762573
