class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
down,0.42545414,0.38198474,-0.039913055,0.999979734,0.430716932,0.368961036,-0.056511573,0.999980927,0.43235445,0.368793964,-0.056530725,0.999973357,0.434014082,0.368638784,-0.056491267,0.999982715,0.429268986,0.368934453,-0.02578258,0.999981701,0.429933786,0.36866045,-0.02575461,0.999974132,0.430653334,0.368331403,-0.025750175,0.999984801,0.446517646,0.376263648,-0.103279568,0.999978662,0.443051487,0.375369817,0.037111051,0.99994719,0.430413812,0.397733897,-0.056780756,0.99997288,0.42856884,0.397901446,-0.016272996,0.999956369,0.456134886,0.465076834,-0.18038407,0.999984443,0.450830549,0.460317791,0.123710677,0.999941587,0.433474213,0.575526297,-0.200926736,0.986646831,0.433228672,0.562981188,0.140262574,0.078158803,0.391878664,0.6371364,-0.140654698,0.971105754,0.393196732,0.636943758,0.063479379,0.131954923,0.380371302,0.656249344,-0.164343342,0.948242605,0.382506162,0.655212462,0.056771956,0.135677561,0.3766886,0.653285325,-0.15942587,0.944362521,0.380942702,0.654693246,0.027925704,0.136881262,0.380196422,0.647748828,-0.137134299,0.897697985,0.384857625,0.650032699,0.047858905,0.145429298,0.467623651,0.670202792,-0.085570537,0.999952137,0.45268935,0.668665111,0.08544755,0.999956071,0.540021122,0.784671247,-0.143498391,0.996798098,0.36757496,0.690975845,0.103557065,0.965400636,0.629926562,0.835509241,-0.091207236,0.997693121,0.373603076,0.855950773,0.169034466,0.982121825,0.648954034,0.837657154,-0.086359903,0.979683995,0.386911154,0.88472122,0.173571125,0.972393394,0.61841476,0.893909872,-0.134584695,0.995879292,0.332517862,0.885278225,0.159276307,0.973434389
down,0.425705284,0.382388055,-0.0415355,0.999978304,0.431056261,0.36931479,-0.057991575,0.999979496,0.432706058,0.369187981,-0.058009338,0.999971569,0.434389263,0.369073749,-0.057969224,0.999981523,0.42953974,0.369308442,-0.027416568,0.99998045,0.430182278,0.369081676,-0.027389184,0.999972463,0.430880129,0.368807644,-0.027384948,0.999983907,0.446846098,0.376936853,-0.104217373,0.99997741,0.443218559,0.375875652,0.035568766,0.999943852,0.430605888,0.398397267,-0.058210831,0.99997133,0.428706318,0.398669124,-0.017884944,0.999954224,0.456345379,0.46547547,-0.18105416,0.999983668,0.450645626,0.460871935,0.122549511,0.999938488,0.433467001,0.575733542,-0.20225957,0.986662805,0.433039844,0.56309092,0.138941973,0.078853019,0.391754627,0.637034535,-0.143504292,0.970715225,0.392793357,0.636872351,0.061604798,0.133090273,0.380241036,0.656127453,-0.167426318,0.9476282,0.382441491,0.65509212,0.054638136,0.136758178,0.376545727,0.653102815,-0.162372023,0.943650723,0.380794168,0.654498875,0.025966873,0.138029352,0.380062103,0.647547483,-0.139985293,0.896519303,0.384539783,0.649956226,0.046016097,0.146615297,0.467797041,0.670930028,-0.085602626,0.999949932,0.452297926,0.668773949,0.085479349,0.999953747,0.540154278,0.785302997,-0.14510946,0.996985972,0.367520243,0.691057742,0.102402128,0.967272878,0.629936278,0.835312665,-0.092319198,0.99778378,0.373599291,0.855914235,0.167004317,0.982714593,0.648821592,0.83740294,-0.087514177,0.979418159,0.386928976,0.884612262,0.171446666,0.972921371,0.618354678,0.89462316,-0.13658528,0.995973289,0.332522422,0.885120332,0.157482371,0.974024355
down,0.425824076,0.382634193,-0.04148192,0.999978006,0.431138456,0.369508028,-0.057926692,0.999979198,0.432811499,0.369379371,-0.057944804,0.999971211,0.434516281,0.369266301,-0.057904966,0.999981344,0.429580361,0.369528621,-0.027341729,0.999980152,0.430213064,0.369308889,-0.027314126,0.999972045,0.430908769,0.369038433,-0.027309418,0.999983728,0.447057575,0.377090037,-0.104052864,0.999977231,0.443272591,0.376020849,0.035723388,0.999943435,0.430784702,0.398752093,-0.058123462,0.999971211,0.42879805,0.399076045,-0.017804138,0.999954402,0.456444085,0.465895474,-0.181015447,0.999983788,0.450443655,0.461813003,0.123067774,0.999938965,0.433027804,0.576133192,-0.202740908,0.986862481,0.432168245,0.563023865,0.13990128,0.081317939,0.39159447,0.63738656,-0.144917354,0.970947504,0.391450256,0.637085319,0.06262137,0.137202859,0.380169541,0.656440616,-0.16901125,0.948028684,0.381637752,0.655288041,0.055988558,0.14032045,0.376480401,0.653501868,-0.163992375,0.944009006,0.379008353,0.654956162,0.026982371,0.141760081,0.380004913,0.647834539,-0.141457468,0.896955967,0.383603781,0.650212705,0.046923019,0.150622144,0.467815638,0.671235502,-0.085759476,0.999948919,0.452017933,0.668801606,0.085636809,0.999953091,0.540065885,0.785698116,-0.145849824,0.997125804,0.367474794,0.69115442,0.101032339,0.968868554,0.629815221,0.835245371,-0.092299648,0.997820973,0.373605847,0.855903864,0.164298445,0.983012319,0.648565829,0.837353289,-0.087380387,0.978911579,0.386949062,0.884617865,0.168644577,0.97312218,0.618296027,0.895022392,-0.136307031,0.995989799,0.332525909,0.884861529,0.154604092,0.974249542
down,0.425998628,0.383219063,-0.041097913,0.999978423,0.431291908,0.369885176,-0.057549614,0.999979675,0.432946295,0.369745642,-0.057566781,0.999971807,0.434627205,0.369635761,-0.057526302,0.999981701,0.429744393,0.369930476,-0.026988626,0.999980569,0.430374771,0.369715154,-0.026961589,0.999972522,0.431066036,0.369460166,-0.026957035,0.999984086,0.447101027,0.377317697,-0.10376104,0.999977767,0.443336725,0.376248419,0.035940737,0.999944806,0.430974871,0.399233788,-0.057764359,0.999971986,0.429005951,0.399563104,-0.017470447,0.999955654,0.456506908,0.466029704,-0.180673033,0.999984264,0.450545549,0.461968005,0.123128906,0.999940574,0.433087051,0.576151133,-0.202228621,0.987228155,0.432251751,0.563046753,0.14016065,0.083594516,0.391498446,0.637424588,-0.144573122,0.971566796,0.391284049,0.637090623,0.063043967,0.140866444,0.380012602,0.656478167,-0.168572992,0.948957026,0.381445229,0.655310392,0.056410432,0.143360898,0.376334012,0.653565586,-0.163639665,0.944979489,0.378854901,0.655006826,0.027370373,0.144885838,0.379887938,0.647872508,-0.141130239,0.898541093,0.383385807,0.650265098,0.047334149,0.153925225,0.467720568,0.671282649,-0.085762098,0.999948978,0.452010721,0.668793201,0.08563982,0.999953091,0.540022969,0.785894752,-0.145813376,0.997174263,0.367458194,0.691204011,0.10140866,0.969243228,0.629695714,0.835163116,-0.093106158,0.997823298,0.373610288,0.855914891,0.166851744,0.982904613,0.648388505,0.83732003,-0.0882954,0.978645742,0.386957824,0.884644568,0.171450317,0.972968698,0.618244827,0.895272672,-0.137237743,0.995986402,0.332465559,0.884410858,0.156961873,0.97409296
down,0.42607522,0.384794027,-0.040223189,0.999976218,0.431346893,0.370803803,-0.056558721,0.999977767,0.432999462,0.37062493,-0.056574333,0.999969125,0.43467325,0.370517105,-0.056532931,0.999979794,0.429832131,0.370892495,-0.026317412,0.99997896,0.430472374,0.370669693,-0.026290964,0.999970317,0.43118,0.370422959,-0.026290033,0.999982774,0.447084606,0.37776795,-0.102643073,0.99997592,0.443360507,0.376750141,0.035944268,0.999941349,0.431047022,0.400450051,-0.056841463,0.999969304,0.42910558,0.400781423,-0.016914669,0.999952316,0.45654279,0.466036767,-0.178823948,0.999982715,0.450302064,0.462295443,0.122064903,0.999937534,0.43307057,0.576161385,-0.200133562,0.986622512,0.43246913,0.563595891,0.137803182,0.085466318,0.392063528,0.637591779,-0.143399581,0.970178187,0.391280591,0.639526784,0.060287785,0.143437982,0.380738467,0.656642854,-0.166606024,0.946949124,0.381417245,0.657039702,0.053459264,0.145560279,0.376736701,0.653854907,-0.162369832,0.942766964,0.378967106,0.65740633,0.024849486,0.147017315,0.38026002,0.648309827,-0.140226409,0.895344675,0.383278817,0.652776062,0.044763587,0.156210899,0.467871517,0.671700537,-0.085630551,0.999946058,0.451783329,0.669047236,0.085507944,0.999950886,0.540111899,0.786898732,-0.149718791,0.997412324,0.367474556,0.691250801,0.100863852,0.971004903,0.629670322,0.8345415,-0.097675495,0.997867048,0.37363404,0.855955362,0.162842453,0.983391166,0.648249984,0.837156951,-0.092916928,0.978536248,0.386978716,0.884639204,0.166939467,0.97357583,0.618219495,0.89536047,-0.141090363,0.99601686,0.332392246,0.88413626,0.153662294,0.97452414
down,0.426309675,0.384149164,-0.038060583,0.999972999,0.431561887,0.37054643,-0.05420775,0.999974489,0.433209598,0.370402902,-0.054222882,0.999964654,0.434909523,0.370306045,-0.0541812,0.999976933,0.429999769,0.370530695,-0.024168715,0.999976277,0.430602938,0.370276898,-0.024142196,0.999966443,0.431278884,0.369971693,-0.024145205,0.999980509,0.447157204,0.377741545,-0.099745698,0.999972761,0.443330437,0.376580179,0.037866693,0.99993366,0.431175709,0.400019586,-0.054454822,0.999964833,0.429174125,0.400208294,-0.014767324,0.999945581,0.456091404,0.465259939,-0.176284149,0.999981165,0.449342728,0.462147176,0.123268388,0.999932408,0.432538509,0.575610518,-0.198100716,0.98561275,0.432364702,0.563539922,0.138914108,0.085195445,0.392173022,0.637454808,-0.140836671,0.968419492,0.39189133,0.640479863,0.061625194,0.143740639,0.381284893,0.656447947,-0.163568139,0.944554389,0.381800413,0.657764673,0.054773629,0.1460471,0.377174675,0.653847277,-0.159803122,0.940038025,0.379833162,0.658346415,0.026376572,0.147228926,0.380505085,0.648374617,-0.137808919,0.891352594,0.383581698,0.653860867,0.046198152,0.156574517,0.468014061,0.671585977,-0.08573775,0.999943554,0.451351821,0.669036627,0.085612699,0.99994868,0.54011929,0.78719008,-0.152564362,0.997646153,0.367528826,0.691368818,0.101726688,0.972331703,0.629660964,0.83438164,-0.102568112,0.997928202,0.373651206,0.856112421,0.162888914,0.983795464,0.648165524,0.837119997,-0.098072529,0.978303134,0.38705653,0.884709001,0.166881919,0.973711371,0.618199825,0.895405054,-0.147440627,0.996058941,0.332347542,0.884091258,0.153926313,0.97472465
down,0.425668776,0.382162392,-0.039870791,0.99996984,0.430732578,0.369161785,-0.056282736,0.999971211,0.432398498,0.368998945,-0.056300391,0.999960661,0.434110224,0.368872315,-0.056259137,0.999974251,0.429325014,0.369103789,-0.025698328,0.999973059,0.429946363,0.368833274,-0.025664713,0.999961913,0.430672348,0.3685022,-0.025665363,0.999977529,0.446098894,0.376707911,-0.103291571,0.999970436,0.442472786,0.375673085,0.036980506,0.999923348,0.430403084,0.398290962,-0.056780964,0.999961674,0.428652763,0.398482352,-0.016353387,0.999938965,0.455824375,0.463105828,-0.181939349,0.999981463,0.448801279,0.46135363,0.123451114,0.99992305,0.432386547,0.574078143,-0.205614731,0.985786259,0.432527781,0.563389421,0.139289111,0.078465424,0.39193964,0.637194932,-0.148140237,0.969143689,0.39384824,0.640446365,0.06167338,0.135042354,0.381224632,0.656268537,-0.171812445,0.945811033,0.38195321,0.65794158,0.054618914,0.138559163,0.377131253,0.653819501,-0.167786181,0.941307962,0.380124032,0.658558488,0.026253391,0.139446169,0.380400687,0.648377895,-0.144972116,0.893269181,0.384809077,0.654048502,0.046197243,0.148479432,0.468172938,0.671552181,-0.086661763,0.999944985,0.450879633,0.669028759,0.086529367,0.999947608,0.540140033,0.787299931,-0.151916161,0.997929633,0.367569923,0.691422939,0.104475483,0.974523604,0.629645348,0.834269881,-0.096979693,0.998092413,0.373648405,0.856158376,0.167513162,0.985017121,0.64810431,0.836979508,-0.092122152,0.97860539,0.387069285,0.884729326,0.17159918,0.974987805,0.618101299,0.895555735,-0.142274886,0.996271312,0.332462847,0.884227931,0.158801377,0.976331711
down,0.424480736,0.382405937,-0.039260156,0.999968469,0.429078162,0.369315177,-0.05577926,0.999969542,0.4306705,0.36911425,-0.05579884,0.999958694,0.432344675,0.368951172,-0.055759579,0.999973178,0.427905321,0.369295299,-0.025104841,0.999971151,0.428510755,0.3690373,-0.025067117,0.999959111,0.429275692,0.368696034,-0.025065053,0.999975622,0.443805873,0.3766554,-0.103035882,0.999969661,0.44050613,0.375725478,0.037594419,0.999916315,0.429315478,0.398316264,-0.056243949,0.999960721,0.427823722,0.398544014,-0.015701719,0.999935567,0.453847259,0.462341696,-0.182268351,0.999983191,0.448740721,0.461068839,0.126231611,0.999919176,0.431899458,0.571868956,-0.205462173,0.986204922,0.434426606,0.562625527,0.143404692,0.071485713,0.391450882,0.636940777,-0.145108908,0.970638454,0.395106435,0.639620066,0.067503288,0.126355171,0.380696625,0.656208098,-0.168792307,0.948264897,0.382143497,0.657935143,0.061006617,0.131186053,0.376660556,0.654032826,-0.164266825,0.943886936,0.380370319,0.658788443,0.032323625,0.131805077,0.379931927,0.648594797,-0.141636223,0.897165716,0.385564268,0.65412426,0.051943146,0.140400842,0.468056351,0.670922041,-0.087057255,0.99994868,0.450811863,0.668861687,0.086926945,0.999949038,0.540450454,0.787755251,-0.149018213,0.998053908,0.367560089,0.691542208,0.107102111,0.975326896,0.629584551,0.834332347,-0.091633067,0.998152137,0.373653829,0.856173873,0.17104651,0.985530376,0.648074746,0.836972892,-0.086472079,0.978341103,0.387172729,0.884780943,0.175310254,0.975263357,0.618072271,0.895633101,-0.135403767,0.996384203,0.332549781,0.88480854,0.16334258,0.977286279
down,0.422726452,0.382252246,-0.038977049,0.999964535,0.427524567,0.369098932,-0.05572639,0.999965668,0.428990036,0.368847996,-0.055748444,0.999954104,0.430620849,0.368630171,-0.055712543,0.999970436,0.426610559,0.369146764,-0.02479738,0.999966681,0.427292258,0.368905723,-0.024755448,0.999952853,0.428142399,0.368579477,-0.024751404,0.99997139,0.441592306,0.376270562,-0.103888035,0.999967039,0.439038038,0.37563163,0.037946045,0.999900341,0.427871227,0.397988796,-0.05623458,0.999956608,0.426519781,0.398321569,-0.015376327,0.999925792,0.452037632,0.461868823,-0.184724957,0.999983966,0.448570639,0.460850179,0.128036082,0.999906421,0.431797832,0.571613371,-0.206180602,0.986035168,0.436809868,0.562696457,0.145608425,0.061687563,0.389309406,0.636766791,-0.14303039,0.971775711,0.395902812,0.637704611,0.070531122,0.112043381,0.37923196,0.656111121,-0.166670352,0.950461686,0.383498222,0.657156527,0.064672895,0.118948311,0.375586361,0.653846145,-0.161963359,0.946191072,0.38189885,0.658217072,0.036017604,0.119346268,0.378709733,0.648423076,-0.13942863,0.900706172,0.385846645,0.652775884,0.055012316,0.127486289,0.468128294,0.670779347,-0.087526128,0.999951839,0.451132238,0.668751836,0.087402798,0.999949872,0.540709794,0.788131058,-0.147998139,0.998142958,0.367611557,0.691636443,0.108319238,0.975805044,0.629710197,0.835530341,-0.087398075,0.998186886,0.373639643,0.856248319,0.170190662,0.986164808,0.64830792,0.837364197,-0.081846192,0.978213847,0.387122869,0.884858549,0.174220353,0.975931406,0.61782223,0.895269513,-0.12959075,0.996425986,0.332577616,0.885041356,0.163399369,0.978360176
down,0.42190066,0.381782264,-0.038626585,0.999964833,0.426758587,0.368454754,-0.05540489,0.999965787,0.428231895,0.368116081,-0.05542738,0.999954343,0.4298684,0.367854148,-0.055391144,0.999970555,0.425786346,0.368625224,-0.02448247,0.99996686,0.426474243,0.368384987,-0.024441991,0.999953449,0.427318424,0.368095428,-0.024437685,0.999971628,0.440963119,0.375504911,-0.103631735,0.99996686,0.438455105,0.375320911,0.038067259,0.999899864,0.42731151,0.39760378,-0.055952638,0.999956429,0.425938606,0.398001254,-0.015107663,0.999925077,0.451271832,0.462068677,-0.183701009,0.999984324,0.448397487,0.460927844,0.127672136,0.999906182,0.431243509,0.571510971,-0.203445226,0.985818326,0.435844839,0.563073039,0.144545004,0.05872469,0.388299137,0.636578262,-0.139138773,0.971861482,0.395566851,0.637140632,0.070343211,0.107761681,0.378422946,0.656184793,-0.162303373,0.950684309,0.382438421,0.657143474,0.064553007,0.115319028,0.374852717,0.653727353,-0.157548875,0.946413159,0.380698621,0.658083737,0.0359396,0.115682438,0.378016055,0.648193181,-0.135506317,0.90089339,0.385494858,0.652659118,0.054877758,0.123838745,0.468116462,0.670755982,-0.087282531,0.999952316,0.451819718,0.668854535,0.087155685,0.999949992,0.541128814,0.787995815,-0.145514905,0.998211265,0.367612928,0.691301346,0.108154893,0.976033509,0.629790366,0.837461948,-0.086472169,0.998254061,0.373631895,0.856323302,0.171508342,0.986703098,0.648423672,0.837665737,-0.081123516,0.979166031,0.386737913,0.884892881,0.175720662,0.976648092,0.618494809,0.894106448,-0.129070729,0.996539295,0.33265245,0.884032011,0.164314181,0.979190707
down,0.420567691,0.381794155,-0.032656733,0.999976516,0.425515711,0.368649334,-0.048958544,0.999977469,0.426938951,0.368294358,-0.048975985,0.999969363,0.428601265,0.367968082,-0.048935488,0.999980092,0.42453438,0.368774533,-0.018427068,0.999978304,0.425198495,0.368505985,-0.018399095,0.999969602,0.426005125,0.368170291,-0.018389406,0.999981701,0.439878225,0.375303984,-0.096158303,0.999976933,0.437151581,0.375279605,0.042932216,0.999936283,0.426224053,0.397451818,-0.049902063,0.9999699,0.424755156,0.397836894,-0.009737719,0.999948859,0.451663911,0.461835533,-0.174939245,0.999986589,0.448349565,0.46141243,0.128655404,0.999931216,0.432054341,0.572084665,-0.194361821,0.986796677,0.432405382,0.563389897,0.146437615,0.074745581,0.389676094,0.635639548,-0.135709196,0.974354506,0.38739261,0.641231954,0.072341248,0.130510658,0.379052937,0.656072557,-0.159362108,0.954490125,0.37671262,0.660061538,0.066448212,0.134495348,0.375204295,0.653674841,-0.154567033,0.950719357,0.374900192,0.659836888,0.037118763,0.13519299,0.378333956,0.648002326,-0.13222459,0.908084869,0.379198492,0.654434979,0.0565781,0.14483805,0.466563702,0.668987393,-0.085578181,0.999957263,0.453933179,0.668954074,0.085450277,0.9999578,0.539669871,0.786818087,-0.141942054,0.997737646,0.367466092,0.691438437,0.101743557,0.970172465,0.629564464,0.837667406,-0.090852007,0.997967184,0.373652339,0.856531501,0.165479377,0.984013379,0.64838469,0.836835325,-0.086113267,0.979673624,0.386433125,0.885334373,0.169921607,0.974133074,0.618867278,0.89383316,-0.133622825,0.996199787,0.331715286,0.88529551,0.156258985,0.976264477
down,0.423837095,0.383344561,-0.03603866,0.999981105,0.429097325,0.369952053,-0.052608639,0.99998194,0.430645078,0.369719625,-0.052623652,0.999974906,0.432192564,0.369546264,-0.052579455,0.999983311,0.427956969,0.369879305,-0.022143476,0.999983132,0.428737223,0.369525433,-0.022115083,0.999976516,0.429588139,0.369107276,-0.022112278,0.999986351,0.444057465,0.377229363,-0.09973681,0.999980152,0.44150573,0.376254737,0.039544102,0.999954402,0.428673655,0.398954123,-0.053038549,0.999974549,0.427039802,0.399044454,-0.012815106,0.999959528,0.45442614,0.462606549,-0.176610559,0.999985576,0.450445652,0.46189931,0.124320127,0.999946654,0.431945145,0.572023213,-0.196647257,0.986292243,0.432740271,0.563669741,0.140888095,0.091512822,0.390150487,0.635147452,-0.138460025,0.972582877,0.389550894,0.641325533,0.065477289,0.152990848,0.379583031,0.656003475,-0.161669403,0.951734304,0.3786681,0.659873962,0.058625966,0.153486848,0.375835121,0.653794944,-0.157367229,0.947804451,0.37604177,0.660047114,0.029557487,0.154591247,0.378740042,0.64814496,-0.135272086,0.903794527,0.38049072,0.654884398,0.04978212,0.165136248,0.467110336,0.669815302,-0.085179597,0.999954462,0.45396477,0.669974446,0.085049994,0.999958575,0.539514065,0.786555171,-0.144232675,0.997577608,0.367470443,0.691554427,0.099350736,0.96976155,0.629830003,0.837450385,-0.092458829,0.997924864,0.373678386,0.856800616,0.163983196,0.983559132,0.648891747,0.836606741,-0.087772757,0.980402172,0.386443615,0.885451019,0.168349802,0.974127412,0.618440866,0.894026518,-0.136933729,0.996164978,0.331475109,0.885745645,0.153918996,0.975679219
down,0.425962389,0.381458253,-0.040077988,0.999976635,0.431467384,0.369178861,-0.056803443,0.999977469,0.432941109,0.369089663,-0.056822248,0.999968886,0.434513003,0.368986607,-0.056779109,0.999979138,0.430325747,0.368938833,-0.025956113,0.999979198,0.431043476,0.368659794,-0.025927175,0.999971211,0.431803942,0.368312329,-0.025925469,0.999983191,0.446600765,0.376991361,-0.104081869,0.999975383,0.443916231,0.376083285,0.037071351,0.999942958,0.430712849,0.397311538,-0.057118706,0.99996841,0.429027259,0.397339791,-0.016384074,0.999951065,0.456966549,0.462058395,-0.181357533,0.999983072,0.451133192,0.461535484,0.12303257,0.999939919,0.432698578,0.570798755,-0.201783448,0.985047102,0.433205277,0.563640356,0.139087453,0.087071761,0.392145067,0.633325338,-0.141171113,0.968890071,0.389865667,0.64096415,0.062007219,0.14384599,0.382128388,0.654052079,-0.164395735,0.946165025,0.379350185,0.65944171,0.054957472,0.145610496,0.377609044,0.65290916,-0.160312399,0.94192028,0.377317846,0.660187602,0.026010145,0.146937311,0.380412757,0.647627413,-0.137996122,0.894126058,0.38109079,0.655275941,0.046290457,0.157204464,0.468384176,0.670196474,-0.08613731,0.999949217,0.453728199,0.670033753,0.086006552,0.999953508,0.539642453,0.786619723,-0.144313127,0.997645557,0.368027985,0.691344559,0.101707503,0.971614718,0.629863262,0.837207139,-0.088590413,0.998026907,0.373731315,0.858261466,0.165690809,0.984503806,0.648865938,0.836772144,-0.08356908,0.97952944,0.386376739,0.885958195,0.169885367,0.974660397,0.617259502,0.894439638,-0.13245967,0.996287227,0.332289726,0.886143923,0.155480027,0.976541579
down,0.425908625,0.381718904,-0.038223222,0.999973536,0.431237787,0.369087011,-0.05507917,0.999974906,0.432738543,0.368973255,-0.055101175,0.999965012,0.434268773,0.368859351,-0.055064809,0.999976277,0.430174679,0.368864566,-0.024302501,0.999977112,0.430951506,0.368555367,-0.02427246,0.999968588,0.431775987,0.368188977,-0.024267418,0.999981701,0.446266115,0.376561224,-0.103061758,0.999971628,0.443821013,0.375903785,0.037448641,0.999939024,0.43068105,0.397488147,-0.055572718,0.999962807,0.42907691,0.397525758,-0.014974614,0.999944031,0.456872612,0.462490886,-0.179479301,0.9999789,0.452437878,0.461648554,0.12214043,0.99993813,0.43264538,0.570707977,-0.196763486,0.982052147,0.434585184,0.563991308,0.1382723,0.08331807,0.391439229,0.632847369,-0.131715447,0.960561395,0.390417695,0.639769971,0.062854968,0.132963061,0.381045312,0.653430104,-0.15476121,0.933602393,0.379872382,0.657755733,0.05628122,0.136202142,0.377224863,0.651754439,-0.149883926,0.928733826,0.37790817,0.658457756,0.027349707,0.137564719,0.380066782,0.646748424,-0.128201827,0.874581456,0.381473601,0.653865218,0.047196269,0.148093447,0.468089104,0.670213342,-0.085446842,0.99994415,0.453607887,0.669688225,0.085321009,0.999951303,0.538913131,0.786319077,-0.143354952,0.997217059,0.368108153,0.69122833,0.100515507,0.968246102,0.628877282,0.835604548,-0.086234726,0.99763298,0.373723209,0.858302414,0.163276866,0.982760191,0.648112595,0.836286902,-0.080820516,0.977946639,0.386256695,0.885807455,0.167561918,0.972639263,0.617345631,0.894707918,-0.125921994,0.995620251,0.332182795,0.886231124,0.154427126,0.973773837
down,0.426692814,0.382012486,-0.040296782,0.999973834,0.43194133,0.369185925,-0.056936752,0.999975622,0.43348822,0.369022489,-0.056960125,0.999965966,0.43511939,0.368833244,-0.056924224,0.999977052,0.43073073,0.369025111,-0.026223291,0.999977469,0.431454659,0.368706763,-0.02619276,0.999968886,0.432239115,0.36832118,-0.026185494,0.999981821,0.447481811,0.375936717,-0.104224071,0.999972582,0.444598109,0.375466198,0.036189936,0.999939799,0.431783348,0.397669464,-0.057366438,0.999963582,0.430067718,0.397772253,-0.016844831,0.999944806,0.457602829,0.462820441,-0.18054235,0.999978602,0.453506082,0.461591721,0.121250056,0.999934614,0.433837712,0.571927011,-0.200333506,0.982735276,0.435715824,0.56392628,0.136702329,0.078123756,0.390932113,0.632755697,-0.140330404,0.961848855,0.390495211,0.638982117,0.060116787,0.12262477,0.380495608,0.653339028,-0.164192006,0.935262501,0.379868656,0.657469869,0.053480409,0.126689494,0.376810342,0.651641786,-0.158646628,0.930541992,0.377937764,0.657997131,0.024403343,0.127867684,0.379627168,0.646520078,-0.136687085,0.876663566,0.381500423,0.653222501,0.044403408,0.137839869,0.468236297,0.670285106,-0.085151002,0.999945939,0.45394358,0.669645131,0.085030653,0.999951601,0.538823009,0.786188483,-0.143127233,0.997071743,0.368241757,0.690562129,0.099796191,0.967615664,0.628711998,0.835419238,-0.085307986,0.997556746,0.373641372,0.857758164,0.161879063,0.982535779,0.647488832,0.836194336,-0.079870321,0.978168726,0.386207342,0.885286987,0.166102439,0.972664058,0.617626131,0.8950966,-0.126135007,0.99546212,0.332072347,0.885474145,0.152306437,0.973246634
down,0.429952919,0.384085208,-0.039498549,0.999974966,0.43504253,0.370795429,-0.056104701,0.999976754,0.436484575,0.370655596,-0.056126665,0.999967635,0.43805027,0.37043792,-0.056087773,0.999978304,0.433917671,0.370792687,-0.025284152,0.999978125,0.434625149,0.370608211,-0.025252217,0.999969602,0.435414553,0.370356977,-0.025244381,0.999982297,0.450774848,0.377199948,-0.103528045,0.99997437,0.448126137,0.376636118,0.037425194,0.999941885,0.435053438,0.399572402,-0.056640245,0.999966145,0.433495194,0.400029123,-0.015957633,0.999947906,0.460177481,0.463136286,-0.180376276,0.999980867,0.457065433,0.461668015,0.122664973,0.999935746,0.434662282,0.572284997,-0.203292802,0.984505177,0.437909663,0.563668668,0.139117688,0.078980483,0.391759902,0.633369923,-0.146750182,0.964718103,0.393465132,0.63885355,0.062997296,0.121908598,0.380561739,0.653781176,-0.17125167,0.939155757,0.381072104,0.657475054,0.056487851,0.125461265,0.376871586,0.651996732,-0.165451854,0.934536934,0.379220754,0.657913744,0.026959132,0.126493886,0.380058348,0.64660728,-0.143091828,0.882298291,0.384214073,0.653060377,0.047084764,0.135979727,0.468222082,0.670110643,-0.08513584,0.999949515,0.454781443,0.669744253,0.085016206,0.999953032,0.539036214,0.787207901,-0.143828452,0.997019947,0.368352592,0.690435469,0.100330316,0.968083501,0.629271865,0.835992157,-0.08893428,0.997551262,0.373588413,0.857325256,0.166087091,0.982621729,0.647432506,0.83694762,-0.083850317,0.978132427,0.386384636,0.884871066,0.170445174,0.972939193,0.617444217,0.89564532,-0.131211191,0.995518446,0.331578285,0.884199202,0.155301392,0.973661363
